"Date","Open","High","Low","Close","Jaw ‌Alligator‌ (y,13,21,8,13,5,8,n)","Teeth ‌Alligator‌ (y,13,21,8,13,5,8,n)","Lips ‌Alligator‌ (y,13,21,8,13,5,8,n)","MA ‌ma‌ (5,ma,0)","MA ‌ma‌ (15,ma,0)"
"Thu Jan 12 2023 10:30:00 GMT+0530 (India Standard Time)","17829.70","17829.70","17812.00","17818.65","17905.89","17904.53","17904.81","17835.14","17875.15"
"Thu Jan 12 2023 10:35:00 GMT+0530 (India Standard Time)","17819.10","17821.00","17812.50","17821.00","17905.05","17906.74","17902.28","17828.57","17869.02"
"Thu Jan 12 2023 10:40:00 GMT+0530 (India Standard Time)","17821.05","17833.60","17820.55","17830.25","17904.49","17910.13","17896.33","17826.74","17864.10"
"Thu Jan 12 2023 10:45:00 GMT+0530 (India Standard Time)","17830.05","17837.50","17825.95","17826.80","17903.21","17910.07","17887.82","17825.26","17856.64"
"Thu Jan 12 2023 10:50:00 GMT+0530 (India Standard Time)","17827.05","17828.75","17816.85","17824.00","17901.94","17908.47","17879.96","17824.14","17849.52"
"Thu Jan 12 2023 10:55:00 GMT+0530 (India Standard Time)","17824.10","17831.70","17821.60","17827.90","17901.15","17905.42","17872.14","17825.99","17844.60"
"Thu Jan 12 2023 11:00:00 GMT+0530 (India Standard Time)","17827.55","17835.85","17826.00","17835.50","17902.23","17903.76","17865.35","17828.89","17841.26"
"Thu Jan 12 2023 11:05:00 GMT+0530 (India Standard Time)","17835.45","17835.65","17821.15","17821.70","17903.20","17899.86","17858.09","17827.18","17836.65"
"Thu Jan 12 2023 11:10:00 GMT+0530 (India Standard Time)","17820.45","17820.45","17796.35","17800.85","17904.00","17894.10","17850.64","17821.99","17831.09"
"Thu Jan 12 2023 11:15:00 GMT+0530 (India Standard Time)","17800.40","17815.65","17798.95","17813.95","17905.40","17888.40","17843.87","17819.98","17828.25"
"Thu Jan 12 2023 11:20:00 GMT+0530 (India Standard Time)","17813.20","17815.15","17803.65","17806.10","17907.59","17882.46","17840.51","17815.62","17825.58"
"Thu Jan 12 2023 11:25:00 GMT+0530 (India Standard Time)","17806.05","17807.75","17799.25","17803.55","17907.74","17876.93","17838.75","17809.23","17822.23"
"Thu Jan 12 2023 11:30:00 GMT+0530 (India Standard Time)","17803.95","17815.25","17802.45","17813.25","17906.94","17870.94","17835.56","17807.54","17820.49"
"Thu Jan 12 2023 11:35:00 GMT+0530 (India Standard Time)","17812.50","17827.15","17812.05","17818.55","17905.18","17864.68","17833.78","17811.08","17819.44"
"Thu Jan 12 2023 11:40:00 GMT+0530 (India Standard Time)","17818.80","17819.55","17807.10","17811.75","17904.18","17858.69","17833.21","17810.64","17818.25"
"Thu Jan 12 2023 11:45:00 GMT+0530 (India Standard Time)","17810.95","17811.95","17804.25","17806.65","17901.74","17854.74","17832.25","17810.75","17817.45"
"Thu Jan 12 2023 11:50:00 GMT+0530 (India Standard Time)","17806.70","17807.30","17784.75","17785.70","17898.06","17851.86","17827.48","17807.18","17815.10"
"Thu Jan 12 2023 11:55:00 GMT+0530 (India Standard Time)","17783.10","17794.90","17780.85","17786.45","17894.25","17848.23","17823.44","17801.82","17812.18"
"Thu Jan 12 2023 12:00:00 GMT+0530 (India Standard Time)","17786.40","17807.10","17785.20","17806.15","17890.14","17845.53","17820.63","17799.34","17810.80"
"Thu Jan 12 2023 12:05:00 GMT+0530 (India Standard Time)","17806.25","17811.80","17801.00","17811.20","17886.14","17843.71","17817.21","17799.23","17809.95"
"Thu Jan 12 2023 12:10:00 GMT+0530 (India Standard Time)","17811.75","17816.10","17806.25","17814.85","17881.75","17841.79","17815.54","17800.87","17809.08"
"Thu Jan 12 2023 12:15:00 GMT+0530 (India Standard Time)","17815.10","17829.80","17811.55","17829.10","17877.07","17837.62","17816.35","17809.55","17808.65"
"Thu Jan 12 2023 12:20:00 GMT+0530 (India Standard Time)","17829.95","17835.20","17823.85","17828.20","17872.43","17833.83","17815.74","17817.90","17809.09"
"Thu Jan 12 2023 12:25:00 GMT+0530 (India Standard Time)","17827.75","17832.55","17821.25","17823.70","17868.94","17830.77","17814.21","17821.41","17810.61"
"Thu Jan 12 2023 12:30:00 GMT+0530 (India Standard Time)","17824.05","17827.75","17821.40","17824.20","17866.08","17827.37","17810.58","17824.01","17811.29"
"Thu Jan 12 2023 12:35:00 GMT+0530 (India Standard Time)","17821.95","17825.55","17813.85","17820.70","17862.75","17825.05","17806.04","17825.18","17812.27"
"Thu Jan 12 2023 12:40:00 GMT+0530 (India Standard Time)","17820.55","17828.35","17812.55","17819.90","17859.97","17824.37","17804.06","17823.34","17813.36"
"Thu Jan 12 2023 12:45:00 GMT+0530 (India Standard Time)","17819.00","17827.70","17817.35","17824.65","17857.74","17822.99","17804.53","17822.63","17814.12"
"Thu Jan 12 2023 12:50:00 GMT+0530 (India Standard Time)","17823.75","17852.30","17822.45","17846.75","17855.48","17821.13","17805.86","17827.24","17816.00"
"Thu Jan 12 2023 12:55:00 GMT+0530 (India Standard Time)","17846.70","17848.80","17831.85","17836.60","17851.86","17817.99","17808.82","17829.72","17817.65"
"Thu Jan 12 2023 13:00:00 GMT+0530 (India Standard Time)","17837.20","17849.45","17835.95","17844.10","17848.43","17814.23","17812.96","17834.40","17820.15"
"Thu Jan 12 2023 13:05:00 GMT+0530 (India Standard Time)","17842.80","17848.80","17838.40","17846.30","17845.43","17811.97","17815.75","17839.68","17824.19"
"Thu Jan 12 2023 13:10:00 GMT+0530 (India Standard Time)","17845.25","17845.85","17810.70","17825.85","17842.20","17811.27","17817.51","17839.92","17826.82"
"Thu Jan 12 2023 13:15:00 GMT+0530 (India Standard Time)","17824.15","17834.45","17817.75","17826.60","17839.64","17811.26","17817.95","17835.89","17828.18"
"Thu Jan 12 2023 13:20:00 GMT+0530 (India Standard Time)","17826.10","17826.10","17801.35","17806.00","17838.10","17812.44","17818.45","17829.77","17827.83"
"Thu Jan 12 2023 13:25:00 GMT+0530 (India Standard Time)","17804.65","17807.00","17784.90","17788.05","17836.19","17814.57","17819.27","17818.56","17826.05"
"Thu Jan 12 2023 13:30:00 GMT+0530 (India Standard Time)","17786.95","17795.20","17776.75","17776.75","17834.03","17816.11","17822.89","17804.65","17822.56"
"Thu Jan 12 2023 13:35:00 GMT+0530 (India Standard Time)","17776.05","17778.80","17765.40","17773.45","17831.11","17817.17","17826.38","17794.17","17818.91"
"Thu Jan 12 2023 13:40:00 GMT+0530 (India Standard Time)","17773.65","17776.85","17762.25","17776.85","17827.78","17817.49","17829.64","17784.22","17815.78"
"Thu Jan 12 2023 13:45:00 GMT+0530 (India Standard Time)","17775.65","17787.65","17775.65","17782.40","17825.35","17817.86","17832.43","17779.50","17813.00"
"Thu Jan 12 2023 13:50:00 GMT+0530 (India Standard Time)","17781.95","17796.20","17777.90","17796.20","17823.89","17818.44","17831.60","17781.13","17811.36"
"Thu Jan 12 2023 13:55:00 GMT+0530 (India Standard Time)","17794.45","17812.90","17791.10","17810.40","17822.91","17820.81","17830.50","17787.86","17810.73"
"Thu Jan 12 2023 14:00:00 GMT+0530 (India Standard Time)","17809.35","17821.00","17809.10","17812.85","17822.74","17823.25","17827.15","17795.74","17809.94"
"Thu Jan 12 2023 14:05:00 GMT+0530 (India Standard Time)","17811.85","17830.85","17811.85","17830.85","17823.26","17825.68","17820.91","17806.54","17808.88"
"Thu Jan 12 2023 14:10:00 GMT+0530 (India Standard Time)","17829.55","17837.90","17826.65","17829.10","17823.54","17827.92","17813.92","17815.88","17808.38"
"Thu Jan 12 2023 14:15:00 GMT+0530 (India Standard Time)","17828.35","17852.90","17822.95","17844.65","17823.62","17827.96","17805.56","17825.57","17808.42"
"Thu Jan 12 2023 14:20:00 GMT+0530 (India Standard Time)","17843.60","17862.20","17841.10","17858.95","17823.32","17827.73","17798.35","17835.28","17809.26"
"Thu Jan 12 2023 14:25:00 GMT+0530 (India Standard Time)","17858.75","17859.80","17836.15","17839.80","17823.10","17825.98","17795.01","17840.67","17810.19"
"Thu Jan 12 2023 14:30:00 GMT+0530 (India Standard Time)","17838.70","17843.45","17827.80","17828.10","17823.05","17822.23","17793.42","17840.12","17810.29"
"Thu Jan 12 2023 14:35:00 GMT+0530 (India Standard Time)","17827.35","17844.55","17827.35","17833.40","17824.16","17817.69","17795.14","17840.98","17812.12"
"Thu Jan 12 2023 14:40:00 GMT+0530 (India Standard Time)","17832.45","17839.20","17821.40","17822.85","17825.40","17812.00","17799.12","17836.62","17814.44"
"Thu Jan 12 2023 14:45:00 GMT+0530 (India Standard Time)","17820.90","17836.85","17819.00","17833.60","17826.73","17806.69","17803.57","17831.55","17818.23"
"Thu Jan 12 2023 14:50:00 GMT+0530 (India Standard Time)","17833.40","17848.30","17826.25","17826.70","17828.03","17803.56","17809.31","17828.93","17821.78"
"Thu Jan 12 2023 14:55:00 GMT+0530 (India Standard Time)","17825.40","17831.70","17813.70","17820.15","17828.05","17801.50","17815.03","17827.34","17824.67"
"Thu Jan 12 2023 15:00:00 GMT+0530 (India Standard Time)","17823.65","17861.80","17823.65","17860.20","17827.90","17801.56","17822.35","17832.70","17829.85"
"Thu Jan 12 2023 15:05:00 GMT+0530 (India Standard Time)","17860.00","17864.55","17850.40","17864.55","17826.81","17803.25","17827.48","17841.04","17834.41"
"Thu Jan 12 2023 15:10:00 GMT+0530 (India Standard Time)","17864.25","17867.40","17848.50","17858.35","17824.43","17805.51","17829.11","17845.99","17837.61"
"Thu Jan 12 2023 15:15:00 GMT+0530 (India Standard Time)","17858.35","17860.75","17856.10","17859.70","17821.48","17808.85","17830.48","17852.59","17840.73"
"Thu Jan 12 2023 15:20:00 GMT+0530 (India Standard Time)","17859.60","17868.20","17856.00","17866.35","17817.68","17812.49","17830.44","17861.83","17843.10"
"Thu Jan 12 2023 15:25:00 GMT+0530 (India Standard Time)","17865.35","17869.25","17861.20","17866.00","17813.98","17817.38","17829.94","17862.99","17845.56"
"Fri Jan 13 2023 09:15:00 GMT+0530 (India Standard Time)","17867.50","17869.10","17802.30","17816.65","17811.49","17821.21","17831.41","17853.41","17843.69"
"Fri Jan 13 2023 09:20:00 GMT+0530 (India Standard Time)","17816.30","17826.00","17796.35","17797.25","17809.61","17823.01","17829.66","17841.19","17839.58"
"Fri Jan 13 2023 09:25:00 GMT+0530 (India Standard Time)","17795.55","17819.15","17789.65","17803.60","17809.02","17824.63","17832.28","17829.97","17837.16"
"Fri Jan 13 2023 09:30:00 GMT+0530 (India Standard Time)","17803.90","17823.30","17803.90","17820.35","17809.49","17825.34","17837.32","17820.77","17836.65"
"Fri Jan 13 2023 09:35:00 GMT+0530 (India Standard Time)","17819.75","17839.70","17819.05","17823.50","17810.40","17825.66","17841.44","17812.27","17835.99"
"Fri Jan 13 2023 09:40:00 GMT+0530 (India Standard Time)","17824.10","17828.40","17781.55","17784.50","17812.08","17827.11","17844.84","17805.84","17833.43"
"Fri Jan 13 2023 09:45:00 GMT+0530 (India Standard Time)","17784.75","17794.50","17776.45","17787.45","17814.07","17826.56","17848.29","17803.88","17830.35"
"Fri Jan 13 2023 09:50:00 GMT+0530 (India Standard Time)","17788.00","17813.20","17783.55","17800.30","17816.96","17828.58","17851.68","17803.22","17828.59"
"Fri Jan 13 2023 09:55:00 GMT+0530 (India Standard Time)","17799.45","17801.45","17782.15","17782.80","17819.35","17832.19","17848.48","17795.71","17826.10"
"Fri Jan 13 2023 10:00:00 GMT+0530 (India Standard Time)","17781.95","17807.80","17781.10","17790.80","17820.60","17835.41","17841.02","17789.17","17821.48"
"Fri Jan 13 2023 10:05:00 GMT+0530 (India Standard Time)","17790.10","17790.30","17774.55","17786.00","17821.78","17838.29","17833.70","17789.47","17816.24"
"Fri Jan 13 2023 10:10:00 GMT+0530 (India Standard Time)","17786.35","17792.25","17782.35","17785.00","17822.44","17841.27","17829.68","17788.98","17811.35"
"Fri Jan 13 2023 10:15:00 GMT+0530 (India Standard Time)","17784.70","17804.40","17782.10","17798.25","17822.86","17844.26","17829.62","17788.57","17807.25"
"Fri Jan 13 2023 10:20:00 GMT+0530 (India Standard Time)","17798.45","17813.10","17796.45","17806.90","17823.97","17843.19","17824.69","17793.39","17803.29"
"Fri Jan 13 2023 10:25:00 GMT+0530 (India Standard Time)","17807.05","17816.65","17799.90","17801.75","17823.87","17839.19","17816.85","17795.58","17799.01"
"Fri Jan 13 2023 10:30:00 GMT+0530 (India Standard Time)","17801.80","17812.00","17794.85","17811.00","17825.32","17834.84","17813.15","17800.58","17798.63"
"Fri Jan 13 2023 10:35:00 GMT+0530 (India Standard Time)","17810.60","17819.00","17802.95","17818.55","17827.79","17832.18","17808.88","17807.29","17800.05"
"Fri Jan 13 2023 10:40:00 GMT+0530 (India Standard Time)","17818.60","17824.65","17813.40","17821.10","17830.11","17831.83","17806.00","17811.86","17801.22"
"Fri Jan 13 2023 10:45:00 GMT+0530 (India Standard Time)","17820.95","17831.05","17812.70","17829.55","17832.29","17828.48","17801.28","17816.39","17801.83"
"Fri Jan 13 2023 10:50:00 GMT+0530 (India Standard Time)","17828.85","17833.90","17810.10","17820.55","17834.58","17823.10","17798.48","17820.15","17801.63"
"Fri Jan 13 2023 10:55:00 GMT+0530 (India Standard Time)","17820.40","17820.55","17806.20","17811.80","17836.94","17820.01","17797.44","17820.31","17803.45"
"Fri Jan 13 2023 11:00:00 GMT+0530 (India Standard Time)","17811.80","17823.55","17808.90","17821.25","17836.85","17816.48","17798.91","17820.85","17805.71"
"Fri Jan 13 2023 11:05:00 GMT+0530 (India Standard Time)","17821.55","17833.90","17821.15","17832.85","17834.87","17813.73","17800.78","17823.20","17807.88"
"Fri Jan 13 2023 11:10:00 GMT+0530 (India Standard Time)","17832.55","17835.00","17825.80","17830.40","17832.53","17809.82","17801.31","17823.37","17811.05"
"Fri Jan 13 2023 11:15:00 GMT+0530 (India Standard Time)","17830.35","17830.35","17820.60","17821.70","17831.07","17807.00","17803.24","17823.60","17813.11"
"Fri Jan 13 2023 11:20:00 GMT+0530 (India Standard Time)","17821.75","17837.65","17819.20","17831.85","17830.94","17805.28","17806.40","17827.61","17816.17"
"Fri Jan 13 2023 11:25:00 GMT+0530 (India Standard Time)","17832.70","17839.15","17825.20","17825.20","17828.94","17805.22","17809.49","17828.40","17818.85"
"Fri Jan 13 2023 11:30:00 GMT+0530 (India Standard Time)","17825.40","17827.05","17813.70","17826.95","17825.60","17805.60","17811.99","17827.22","17820.76"
"Fri Jan 13 2023 11:35:00 GMT+0530 (India Standard Time)","17826.80","17836.20","17824.45","17828.55","17823.51","17805.33","17812.27","17826.85","17822.20"
"Fri Jan 13 2023 11:40:00 GMT+0530 (India Standard Time)","17828.75","17828.95","17815.45","17817.25","17821.07","17806.04","17813.06","17825.96","17823.24"
"Fri Jan 13 2023 11:45:00 GMT+0530 (India Standard Time)","17816.95","17827.25","17813.70","17822.90","17819.02","17807.66","17815.95","17824.17","17824.03"
"Fri Jan 13 2023 11:50:00 GMT+0530 (India Standard Time)","17822.35","17831.40","17819.20","17831.35","17816.20","17809.44","17818.84","17825.40","17824.88"
"Fri Jan 13 2023 11:55:00 GMT+0530 (India Standard Time)","17831.10","17840.05","17830.75","17831.60","17813.98","17811.01","17820.17","17826.33","17825.58"
"Fri Jan 13 2023 12:00:00 GMT+0530 (India Standard Time)","17831.95","17840.15","17828.20","17834.25","17812.39","17811.30","17821.82","17827.47","17825.90"
"Fri Jan 13 2023 12:05:00 GMT+0530 (India Standard Time)","17833.30","17838.95","17832.00","17838.15","17811.80","17811.92","17823.89","17831.65","17827.07"
"Fri Jan 13 2023 12:10:00 GMT+0530 (India Standard Time)","17838.70","17853.10","17837.80","17851.10","17811.53","17813.87","17823.19","17837.29","17829.69"
"Fri Jan 13 2023 12:15:00 GMT+0530 (India Standard Time)","17851.15","17868.50","17849.35","17865.70","17810.91","17815.94","17824.62","17844.16","17832.65"
"Fri Jan 13 2023 12:20:00 GMT+0530 (India Standard Time)","17866.05","17894.45","17865.15","17892.75","17810.91","17817.13","17824.13","17856.39","17836.65"
"Fri Jan 13 2023 12:25:00 GMT+0530 (India Standard Time)","17892.55","17902.65","17885.45","17894.85","17811.54","17818.54","17823.40","17868.51","17840.94"
"Fri Jan 13 2023 12:30:00 GMT+0530 (India Standard Time)","17895.30","17898.15","17881.10","17884.50","17812.33","17820.24","17823.78","17877.78","17845.13"
"Fri Jan 13 2023 12:35:00 GMT+0530 (India Standard Time)","17883.20","17894.20","17879.45","17892.90","17813.07","17820.26","17826.10","17886.14","17849.20"
"Fri Jan 13 2023 12:40:00 GMT+0530 (India Standard Time)","17893.05","17897.20","17884.40","17889.30","17813.10","17821.52","17827.72","17890.86","17853.47"
"Fri Jan 13 2023 12:45:00 GMT+0530 (India Standard Time)","17889.10","17916.55","17884.95","17916.25","17813.34","17821.60","17829.27","17895.56","17859.43"
"Fri Jan 13 2023 12:50:00 GMT+0530 (India Standard Time)","17915.60","17931.55","17915.60","17922.70","17814.43","17821.46","17832.51","17901.13","17865.70"
"Fri Jan 13 2023 12:55:00 GMT+0530 (India Standard Time)","17923.55","17937.75","17920.85","17932.15","17815.66","17821.94","17837.79","17910.66","17873.36"
"Fri Jan 13 2023 13:00:00 GMT+0530 (India Standard Time)","17931.95","17943.80","17929.90","17940.30","17816.41","17823.62","17846.19","17920.14","17881.19"
"Fri Jan 13 2023 13:05:00 GMT+0530 (India Standard Time)","17940.35","17947.40","17936.40","17938.45","17817.34","17824.94","17855.76","17929.97","17888.33"
"Fri Jan 13 2023 13:10:00 GMT+0530 (India Standard Time)","17938.25","17965.05","17936.45","17965.05","17818.48","17826.26","17862.54","17939.73","17897.23"
"Fri Jan 13 2023 13:15:00 GMT+0530 (India Standard Time)","17964.35","17973.00","17961.50","17963.30","17818.62","17828.66","17867.39","17947.85","17905.83"
"Fri Jan 13 2023 13:20:00 GMT+0530 (India Standard Time)","17963.90","17976.05","17960.90","17971.55","17819.52","17832.44","17872.07","17955.73","17914.72"
"Fri Jan 13 2023 13:25:00 GMT+0530 (India Standard Time)","17971.20","17973.20","17960.10","17967.55","17819.73","17838.36","17877.81","17961.18","17922.49"
"Fri Jan 13 2023 13:30:00 GMT+0530 (India Standard Time)","17967.15","17970.55","17953.45","17956.55","17819.79","17845.32","17886.96","17964.80","17928.54"
"Fri Jan 13 2023 13:35:00 GMT+0530 (India Standard Time)","17955.25","17956.60","17945.15","17948.15","17820.21","17850.86","17895.43","17961.42","17932.24"
"Fri Jan 13 2023 13:40:00 GMT+0530 (India Standard Time)","17948.05","17982.60","17947.50","17974.70","17821.38","17855.36","17903.71","17963.70","17937.56"
"Fri Jan 13 2023 13:45:00 GMT+0530 (India Standard Time)","17975.20","17983.90","17972.80","17979.95","17822.36","17859.79","17911.35","17965.38","17943.92"
"Fri Jan 13 2023 13:50:00 GMT+0530 (India Standard Time)","17979.25","17992.45","17974.05","17983.60","17823.37","17864.91","17919.23","17968.59","17949.97"
